Date,Open,High,Low,Close,Volume
1984-10-12,2.9600776725565,2.9797263671793,2.8094310345174,2.829740999262,9492800.5746561
1984-10-15,2.9895556989388,3.0196817035812,2.9895556989388,2.9895556989388,8687999.6967827
1984-10-16,2.9895556989388,3.000029685993,2.9797263671793,2.9797263671793,4215200.9913918
1984-10-17,3.1002337087142,3.1205436734588,3.1002337087142,3.1002337087142,5594401.0427707
1984-10-18,3.1899737132776,3.2102703861604,3.1899737132776,3.1899737132776,8827199.6400006
1984-10-19,3.1899737132776,3.4100271303774,3.1798154079399,3.1899737132776,11647200.955273
1984-10-22,3.1899737132776,3.2397450895773,3.1693380979203,3.1693380979203,4098401.0103266
1984-10-23,3.2397450895773,3.2698710942197,3.2397450895773,3.2397450895773,6658400.8851234
1984-10-24,3.2698710942197,3.3098297535871,3.2698710942197,3.2698710942197,5964800.7425937
1984-10-25,3.2698710942197,3.2698710942197,3.1503440274884,3.1503440274884,5648801.4581479
1984-10-26,3.1503440274884,3.1503440274884,3.0599626905959,3.0701077040718,4101599.5690251
1984-10-29,3.0799403587968,3.1002337087142,3.0799403587968,3.0799403587968,1808800.336881
1984-10-30,3.1205436734588,3.1503440274884,3.1205436734588,3.1205436734588,2664000.4148748
1984-10-31,3.1205436734588,3.1503440274884,3.1002337087142,3.1002337087142,2151200.5278938
1984-11-01,3.1205436734588,3.1503440274884,3.1205436734588,3.1205436734588,1679999.5087505
1984-11-02,3.1205436734588,3.1300373857093,3.0799403587968,3.1002337087142,988800.02315019
1984-11-05,3.1002337087142,3.1693380979203,3.0799403587968,3.0799403587968,3763200.5029883
1984-11-06,3.2698710942197,3.2901843819297,3.2698710942197,3.2698710942197,8047200.5849533
1984-11-07,3.2698710942197,3.2901843819297,3.2102703861604,3.2102703861604,8269599.918995
1984-11-08,3.2102703861604,3.2102703861604,3.0799403587968,3.0799403587968,3147199.7833144
1984-11-09,3.0799403587968,3.1002337087142,2.8703476368894,2.9004736415317,10504801.200246
1984-11-12,3.000029685993,3.0196817035812,3.000029685993,3.000029685993,4044799.8509306
1984-11-13,3.000029685993,3.0701077040718,2.930606292105,2.930606292105,4524000.9231928
1984-11-14,2.9600776725565,2.9895556989388,2.9600776725565,2.9600776725565,3726398.3747817
1984-11-15,2.9600776725565,2.9895556989388,2.9600776725565,2.9600776725565,3807199.004573
1984-11-16,2.9600776725565,3.000029685993,2.8804992962962,2.9004736415317,5920001.0891308
1984-11-19,2.9004736415317,2.9204579556636,2.7298626271535,2.7298626271535,8320799.1876239
1984-11-20,2.8195860168897,2.829740999262,2.8195860168897,2.8195860168897,9401599.3852845
1984-11-21,2.8804992962962,2.9004736415317,2.8804992962962,2.8804992962962,6383199.4671053
1984-11-23,2.9204579556636,3.000029685993,2.9204579556636,2.9600776725565,4895998.7136677
1984-11-26,2.9895556989388,2.9895556989388,2.9895556989388,2.9895556989388,3594401.0945049
1984-11-27,3.0701077040718,3.1002337087142,3.0701077040718,3.0701077040718,4550399.6329268
1984-11-28,3.2302513773268,3.3098297535871,3.2302513773268,3.2302513773268,14661601.704561
1984-11-29,3.2302513773268,3.2302513773268,3.1693380979203,3.1693380979203,6245601.4063333
1984-11-30,3.1693380979203,3.1899737132776,3.0701077040718,3.0799403587968,3882400.8400469
1984-12-03,3.0799403587968,3.1002337087142,3.0396527258513,3.0396527258513,3499999.9922226
1984-12-04,3.1002337087142,3.1693380979203,3.1002337087142,3.1002337087142,4299199.8789456
1984-12-05,3.2495744213369,3.2495744213369,3.2495744213369,3.2495744213369,9389600.9156138
1984-12-06,3.4100271303774,3.4303636788455,3.4100271303774,3.4100271303774,11331201.61064
1984-12-07,3.4100271303774,3.540021538232,3.3799210635277,3.3995265595998,17661598.963676
1984-12-10,3.3995265595998,3.3995265595998,3.330508567495,3.330508567495,3981599.5847685
1984-12-11,3.330508567495,3.3799210635277,3.2901843819297,3.2901843819297,4420799.5488151
1984-12-12,3.2901843819297,3.2901843819297,3.1798154079399,3.1798154079399,3931201.1068945
1984-12-13,3.2102703861604,3.2698710942197,3.2102703861604,3.2102703861604,2387199.2811503
1984-12-14,3.2102703861604,3.3199814129939,3.2102703861604,3.2901843819297,3433600.5053027
1984-12-17,3.3700518561829,3.3995265595998,3.3700518561829,3.3700518561829,4472800.962411
1984-12-18,3.5701940643905,3.5799635827722,3.5701940643905,3.5701940643905,12163199.190298
1984-12-19,3.5701940643905,3.5799635827722,3.4303636788455,3.4303636788455,11339200.941513
1984-12-20,3.4303636788455,3.4895789229142,3.4100271303774,3.4100271303774,4994400.1584923
1984-12-21,3.4100271303774,3.4303636788455,3.330508567495,3.3700518561829,4424799.8311702
1984-12-24,3.4303636788455,3.4401331972272,3.4303636788455,3.4303636788455,2412000.4419172
1984-12-26,3.4401331972272,3.4798094045325,3.4401331972272,3.4401331972272,2399201.00093
1984-12-27,3.4601042194973,3.4798094045325,3.4601042194973,3.4601042194973,3527199.7033668
1984-12-28,3.4601042194973,3.5996687678074,3.4401331972272,3.5799635827722,5904799.8175637
1984-12-31,3.6301071312008,3.6501113831252,3.6301071312008,3.6301071312008,7420000.0196243
1985-01-02,3.6301071312008,3.6301071312008,3.4798094045325,3.4798094045325,6260798.4948897
1985-01-03,3.540021538232,3.6301071312008,3.540021538232,3.540021538232,5950398.4561654
1985-01-04,3.540021538232,3.5596934936129,3.4895789229142,3.540021538232,4902399.0811738
1985-01-07,3.540021538232,3.5596934936129,3.5200837456163,3.5200837456163,6104001.1974028
1985-01-08,3.5200837456163,3.5596934936129,3.4895789229142,3.4895789229142,5039998.4058771
1985-01-09,3.5799635827722,3.6301071312008,3.5799635827722,3.5799635827722,5954401.4770383
1985-01-10,3.7397982202417,3.7499332648213,3.7397982202417,3.7397982202417,9895200.848078
1985-01-11,3.7397982202417,3.7709676360309,3.6701156350497,3.7099912202811,7323200.7882752
1985-01-14,3.8095804943967,3.8494560796282,3.8095804943967,3.8095804943967,9658398.3849872
1985-01-15,3.8095804943967,3.8799609023303,3.7397982202417,3.7397982202417,9463199.8454593
1985-01-16,3.7709676360309,3.8304819469889,3.7709676360309,3.7709676360309,6781600.3308866
1985-01-17,3.7709676360309,3.8304819469889,3.4997804268026,3.4997804268026,19554398.218204
1985-01-18,3.4997804268026,3.6501113831252,3.4895789229142,3.5701940643905,12595201.005444
1985-01-21,3.6501113831252,3.6701156350497,3.6501113831252,3.6501113831252,11622400.366285
1985-01-22,3.7499332648213,3.7709676360309,3.7499332648213,3.7499332648213,15172801.544806
1985-01-23,3.7499332648213,3.7709676360309,3.6897543607762,3.6897543607762,15375202.506526
1985-01-24,3.6897543607762,3.6897543607762,3.6199720866211,3.6199720866211,14180798.779946
1985-01-25,3.6199720866211,3.6897543607762,3.540021538232,3.6897543607762,11373600.727548
1985-01-28,3.7709676360309,3.8095804943967,3.7709676360309,3.7709676360309,14720799.220692
1985-01-29,3.7709676360309,3.800641717374,3.729297649464,3.729297649464,7990401.6793861
1985-01-30,3.729297649464,3.800641717374,3.729297649464,3.729297649464,17587201.439908
1985-01-31,3.729297649464,3.7397982202417,3.6199720866211,3.6199720866211,9865601.1119701
1985-02-01,3.6199720866211,3.6301071312008,3.540021538232,3.5701940643905,4919200.5800386
1985-02-04,3.6501113831252,3.6605454945941,3.6501113831252,3.6501113831252,7786398.4440033
1985-02-05,3.6701156350497,3.7397982202417,3.6701156350497,3.6701156350497,6787199.7270761
1985-02-06,3.7397982202417,3.7397982202417,3.7397982202417,3.7397982202417,6943998.6496175
1985-02-07,3.7397982202417,3.7899417686702,3.729297649464,3.729297649464,8767199.8886211
1985-02-08,3.729297649464,3.7397982202417,3.6701156350497,3.729297649464,4715199.5414888
1985-02-11,3.800641717374,3.8304819469889,3.800641717374,3.800641717374,12391199.154367
1985-02-12,3.800641717374,3.8095804943967,3.7099912202811,3.7099912202811,8089600.5444821
1985-02-13,3.7099912202811,3.7099912202811,3.540021538232,3.540021538232,18822399.511964
1985-02-14,3.540021538232,3.5701940643905,3.4401331972272,3.4401331972272,15243998.46351
1985-02-15,3.4401331972272,3.4997804268026,3.4100271303774,3.4895789229142,6200799.5560374
1985-02-19,3.4798094045325,3.4798094045325,3.4401331972272,3.4401331972272,5351198.5432034
1985-02-20,3.4401331972272,3.4601042194973,3.2901843819297,3.2901843819297,7856000.4318836
1985-02-21,3.3504463601108,3.3700518561829,3.3504463601108,3.3504463601108,11008000.957278
1985-02-22,3.3504463601108,3.4798094045325,3.3504463601108,3.4401331972272,8090399.7402761
1985-02-25,3.4401331972272,3.4601042194973,3.3995265595998,3.3995265595998,3519199.259031
1985-02-26,3.3995265595998,3.4100271303774,3.330508567495,3.330508567495,6748798.9665328
1985-02-27,3.330508567495,3.330508567495,3.1300373857093,3.1300373857093,14413600.960682
1985-02-28,3.1300373857093,3.1300373857093,3.0799403587968,3.0799403587968,11395200.139695
1985-03-01,3.0799403587968,3.1002337087142,2.9895556989388,3.1002337087142,8836799.2282644
1985-03-04,3.1503440274884,3.2397450895773,3.1503440274884,3.1503440274884,5468000.2095104
1985-03-05,3.2302513773268,3.2302513773268,3.2302513773268,3.2302513773268,4670399.496809
1985-03-06,3.2302513773268,3.2302513773268,3.0701077040718,3.0701077040718,6914398.8533224
1985-03-07,3.0701077040718,3.0799403587968,2.7599886317958,2.7599886317958,26213600.736703
1985-03-08,2.7599886317958,2.7599886317958,2.5798739362708,2.680413578501,16912798.969226
1985-03-11,2.7701402912027,2.7897856628601,2.7701402912027,2.7701402912027,10214399.804686
1985-03-12,2.8703476368894,2.9004736415317,2.8703476368894,2.8703476368894,7836799.8108631
1985-03-13,2.8703476368894,2.8703476368894,2.7102106095652,2.7102106095652,8968801.2633303
1985-03-14,2.7102106095652,2.7298626271535,2.7102106095652,2.7102106095652,8628799.5625076
1985-03-15,2.7102106095652,2.8804992962962,2.6905619149424,2.8195860168897,6479198.9910692
1985-03-18,2.8500409951102,2.8804992962962,2.8500409951102,2.8500409951102,4456000.1857927
1985-03-19,2.8500409951102,2.8804992962962,2.7396886359476,2.7396886359476,6123199.7118712
1985-03-20,2.7701402912027,2.8195860168897,2.7701402912027,2.7701402912027,14463200.995102
1985-03-21,2.8195860168897,2.8703476368894,2.8195860168897,2.8195860168897,5802401.3103995
1985-03-22,2.8195860168897,2.8703476368894,2.7701402912027,2.7701402912027,2870401.0871716
1985-03-25,2.7701402912027,2.7701402912027,2.6905619149424,2.6905619149424,3927199.0189233
1985-03-26,2.8094310345174,2.8094310345174,2.8094310345174,2.8094310345174,4336800.7816357
1985-03-27,2.8094310345174,2.829740999262,2.7298626271535,2.7298626271535,3976801.1298019
1985-03-28,2.7298626271535,2.7701402912027,2.7298626271535,2.7298626271535,4628799.5756951
1985-03-29,2.7298626271535,2.7701402912027,2.7298626271535,2.7599886317958,3113599.1328857
1985-04-01,2.7599886317958,2.8195860168897,2.6905619149424,2.6905619149424,4073600.7222741
1985-04-02,2.6905619149424,2.7102106095652,2.6198259497072,2.6198259497072,8122399.4110669
1985-04-03,2.6198259497072,2.6296519585014,2.6198259497072,2.6198259497072,8666399.2012664
1985-04-04,2.6198259497072,2.6296519585014,2.5697255998293,2.5998482815063,5780800.3634792
1985-04-08,2.5998482815063,2.6198259497072,2.4400435507258,2.4400435507258,7097600.247298
1985-04-09,2.4400435507258,2.4603468695394,2.4400435507258,2.4400435507258,9424800.7701577
1985-04-10,2.6198259497072,2.6499586002805,2.6198259497072,2.6198259497072,8104000.9049198
1985-04-11,2.6702585961287,2.7396886359476,2.6702585961287,2.6702585961287,5238401.0112327
1985-04-12,2.6702585961287,2.6702585961287,2.5798739362708,2.5998482815063,2590399.5590388
1985-04-15,2.6702585961287,2.6905619149424,2.6702585961287,2.6702585961287,2136799.8063328
1985-04-16,2.6905619149424,2.7102106095652,2.6905619149424,2.6905619149424,2416001.6270803
1985-04-17,2.8195860168897,2.8500409951102,2.8195860168897,2.8195860168897,4401600.2218195
1985-04-18,2.8500409951102,2.8703476368894,2.8500409951102,2.8500409951102,7229599.7545014
1985-04-19,2.8500409951102,2.8500409951102,2.7897856628601,2.8094310345174,3429600.3132284
1985-04-22,2.8094310345174,2.8094310345174,2.6905619149424,2.6905619149424,3663999.6216209
1985-04-23,2.7599886317958,2.7701402912027,2.7599886317958,2.7599886317958,4224799.0749755
1985-04-24,2.7599886317958,2.8094310345174,2.7396886359476,2.7396886359476,2819200.1633946
1985-04-25,2.7396886359476,2.7599886317958,2.7396886359476,2.7396886359476,3129599.6303404
1985-04-26,2.7396886359476,2.8195860168897,2.7298626271535,2.7298626271535,4275200.3515545
1985-04-29,2.7298626271535,2.7396886359476,2.6296519585014,2.6296519585014,2221600.2369815
1985-04-30,2.6499586002805,2.6702585961287,2.6499586002805,2.6499586002805,3383199.2588173
1985-05-01,2.6499586002805,2.6702585961287,2.5998482815063,2.5998482815063,2047999.7553882
1985-05-02,2.5697255998293,2.5697255998293,2.3994335901329,2.3994335901329,11777599.031435
1985-05-03,2.3994335901329,2.5097992411573,2.3994335901329,2.5006245335887,5647199.0340172
1985-05-06,2.5006245335887,2.5202732282115,2.4603468695394,2.4603468695394,2004799.9680998
1985-05-07,2.5006245335887,2.5006245335887,2.5006245335887,2.5006245335887,3843201.1545519
1985-05-08,2.480321214775,2.480321214775,2.480321214775,2.480321214775,5156799.9819032
1985-05-09,2.5006245335887,2.5097992411573,2.5006245335887,2.5006245335887,4538400.6817585
1985-05-10,2.5006245335887,2.560225241648,2.5006245335887,2.5202732282115,4859999.8137978
1985-05-13,2.5202732282115,2.5399219228343,2.5006245335887,2.5006245335887,3115200.3833659
1985-05-14,2.5006245335887,2.5097992411573,2.4603468695394,2.4603468695394,4347999.0022363
1985-05-15,2.5006245335887,2.5399219228343,2.5006245335887,2.5006245335887,4658399.0710542
1985-05-16,2.6702585961287,2.7396886359476,2.6702585961287,2.6702585961287,8233599.9357554
1985-05-17,2.6702585961287,2.7599886317958,2.6499586002805,2.7102106095652,7566400.3085759
1985-05-20,2.7102106095652,2.7701402912027,2.6702585961287,2.6702585961287,7042399.943974
1985-05-21,2.6499586002805,2.6499586002805,2.5798739362708,2.5798739362708,5447999.399607
1985-05-22,2.5798739362708,2.5998482815063,2.5697255998293,2.5697255998293,4305599.31355
1985-05-23,2.560225241648,2.560225241648,2.4603468695394,2.4603468695394,8541599.3476439
1985-05-24,2.4603468695394,2.4603468695394,2.2599288552007,2.2599288552007,21052799.659918
1985-05-28,2.2298061735237,2.2298061735237,2.1001141555238,2.1001141555238,18248798.902287
1985-05-29,2.1299145095535,2.1502178283672,2.1299145095535,2.1299145095535,8805599.1745779
1985-05-30,2.1898508371218,2.2298061735237,2.1898508371218,2.1898508371218,11247200.736909
1985-05-31,2.1898508371218,2.250106169372,2.1695441953427,2.1695441953427,13193599.315123
1985-06-03,2.1200951466902,2.1200951466902,1.9999068098372,1.9999068098372,20572000.406723
1985-06-04,2.1502178283672,2.1695441953427,2.1502178283672,2.1502178283672,14354400.344909
1985-06-05,2.1502178283672,2.20950285471,2.1001141555238,2.1001141555238,10228801.669803
1985-06-06,2.1200951466902,2.1200951466902,2.1200951466902,2.1200951466902,9685600.3832451
1985-06-07,2.1200951466902,2.1200951466902,2.0401911198172,2.0401911198172,16972800.01463
1985-06-10,2.0401911198172,2.0604944386309,2.0103907657876,2.0103907657876,11290400.825133
1985-06-11,2.0103907657876,2.0604944386309,2.0103907657876,2.0103907657876,10739998.741437
1985-06-12,2.0103907657876,2.0198878010036,1.9701131017384,1.9701131017384,8856799.4964829
1985-06-13,1.9701131017384,1.9796034910235,1.8499214419199,1.8499214419199,13554400.871175
1985-06-14,1.8499214419199,1.9701131017384,1.8401020790566,1.8401020790566,20202399.812413
1985-06-17,1.8499214419199,1.8699024330863,1.8499214419199,1.8499214419199,8440800.0746886
1985-06-18,1.9000251147632,1.929506464111,1.9000251147632,1.9000251147632,9471999.0040914
1985-06-19,1.9501354335374,1.9796034910235,1.9501354335374,1.9501354335374,6142398.9786796
1985-06-20,1.9701131017384,1.9701131017384,1.9701131017384,1.9701131017384,6814400.9128068
1985-06-21,2.0103907657876,2.0604944386309,2.0103907657876,2.0103907657876,5933600.026848
1985-06-24,2.1502178283672,2.1803504789404,2.1502178283672,2.1502178283672,7348799.1586584
1985-06-25,2.1803504789404,2.2298061735237,2.1803504789404,2.1803504789404,10496799.792915
1985-06-26,2.2599288552007,2.2599288552007,2.2599288552007,2.2599288552007,4721600.3904924
1985-06-27,2.290054859843,2.3100358510094,2.290054859843,2.290054859843,6873599.6627762
1985-06-28,2.290054859843,2.3100358510094,2.250106169372,2.250106169372,4848000.5616935
1985-07-01,2.2599288552007,2.2704028422548,2.2599288552007,2.2599288552007,3694399.9980157
1985-07-02,2.2599288552007,2.2704028422548,2.1502178283672,2.1502178283672,2776001.2789142
1985-07-03,2.1803504789404,2.1803504789404,2.1803504789404,2.1803504789404,2446400.9201055
1985-07-05,2.1898508371218,2.20950285471,2.1898508371218,2.1898508371218,1306399.5649873
1985-07-08,2.1898508371218,2.20950285471,2.1898508371218,2.1898508371218,3293599.9217979
1985-07-09,2.1898508371218,2.20950285471,2.1898508371218,2.1898508371218,5282399.7535662
1985-07-10,2.250106169372,2.250106169372,2.250106169372,2.250106169372,3787199.8799114
1985-07-11,2.250106169372,2.2599288552007,2.250106169372,2.250106169372,2317600.242443
1985-07-12,2.250106169372,2.250106169372,2.2298061735237,2.2298061735237,1679999.5087505
1985-07-15,2.2298061735237,2.2704028422548,2.20950285471,2.20950285471,2774398.9149707
1985-07-16,2.20950285471,2.2298061735237,2.1803504789404,2.1803504789404,5119999.1778152
1985-07-17,2.1898508371218,2.2298061735237,2.1898508371218,2.1898508371218,4220798.973182
1985-07-18,2.1898508371218,2.1898508371218,2.1502178283672,2.1502178283672,6395199.8627665
1985-07-19,2.1695441953427,2.1695441953427,2.1695441953427,2.1695441953427,4104001.3695114
1985-07-22,2.1695441953427,2.1695441953427,2.1001141555238,2.1001141555238,6867999.9054634
1985-07-23,2.1001141555238,2.1299145095535,2.0604944386309,2.0604944386309,6024799.8018203
1985-07-24,2.0604944386309,2.0902914696951,2.0198878010036,2.0198878010036,6025599.5092056
1985-07-25,2.0696625002687,2.0902914696951,2.0696625002687,2.0696625002687,11252799.681694
1985-07-26,2.0696625002687,2.0902914696951,2.0696625002687,2.0696625002687,4661600.3080833
1985-07-29,2.0696625002687,2.0696625002687,1.9999068098372,1.9999068098372,2776799.3612449
1985-07-30,2.0198878010036,2.0401911198172,2.0198878010036,2.0198878010036,3195198.9283774
1985-07-31,2.0198878010036,2.0401911198172,1.9796034910235,1.9796034910235,2875200.5954143
1985-08-01,1.9796034910235,2.0103907657876,1.9796034910235,1.9796034910235,1841600.858614
1985-08-02,1.9796034910235,1.9796034910235,1.9701131017384,1.9701131017384,3479200.4680229
1985-08-05,1.9701131017384,1.9796034910235,1.9196804553169,1.9196804553169,3297599.3615322
1985-08-06,1.9196804553169,1.9701131017384,1.9000251147632,1.9000251147632,2252799.7188895
1985-08-07,1.9000251147632,1.9999068098372,1.8499214419199,1.8499214419199,5419200.0630372
1985-08-08,1.8898767783218,1.9000251147632,1.8898767783218,1.8898767783218,5277599.5832643
1985-08-09,1.9000251147632,1.9000251147632,1.9000251147632,1.9000251147632,2176801.3057651
1985-08-12,1.9000251147632,1.9000251147632,1.8699024330863,1.8699024330863,1963999.152499
1985-08-13,1.9000251147632,1.929506464111,1.9000251147632,1.9000251147632,1513601.6900982
1985-08-14,1.9000251147632,1.9000251147632,1.8201310567865,1.8201310567865,10353600.89146
1985-08-15,1.8201310567865,1.8401020790566,1.8001467426547,1.8001467426547,3756800.075295
1985-08-16,1.8201310567865,1.8499214419199,1.8201310567865,1.8201310567865,2991199.8760054
1985-08-19,1.8699024330863,1.9000251147632,1.8699024330863,1.8699024330863,1709600.0272921
1985-08-20,1.9000251147632,1.9000251147632,1.9000251147632,1.9000251147632,2391200.1051902
1985-08-21,1.9000251147632,1.9000251147632,1.9000251147632,1.9000251147632,2750400.5311365
1985-08-22,1.9000251147632,1.9000251147632,1.8499214419199,1.8499214419199,4404000.9991233
1985-08-23,1.8499214419199,1.8699024330863,1.8401020790566,1.8401020790566,1571999.8298743
1985-08-26,1.8898767783218,1.8898767783218,1.8898767783218,1.8898767783218,1273599.1034415
1985-08-27,1.9000251147632,1.9000251147632,1.9000251147632,1.9000251147632,1532799.7832561
1985-08-28,1.9000251147632,1.9196804553169,1.9000251147632,1.9000251147632,1462400.1042619
1985-08-29,1.9000251147632,1.9000251147632,1.8499214419199,1.8499214419199,2003997.8231327
1985-08-30,1.8699024330863,1.8699024330863,1.8699024330863,1.8699024330863,1531200.0073624
1985-09-03,1.8699024330863,1.8699024330863,1.8401020790566,1.8401020790566,1337600.280733
1985-09-04,1.8499214419199,1.8898767783218,1.8499214419199,1.8499214419199,1698400.9038834
1985-09-05,1.8499214419199,1.8699024330863,1.8499214419199,1.8499214419199,1172000.7550666
1985-09-06,1.8699024330863,1.8699024330863,1.8699024330863,1.8699024330863,3314398.7538448
1985-09-09,1.9000251147632,1.9196804553169,1.9000251147632,1.9000251147632,4725599.6195715
1985-09-10,1.9196804553169,1.9501354335374,1.9196804553169,1.9196804553169,4348800.5754249
1985-09-11,1.929506464111,1.9501354335374,1.929506464111,1.929506464111,3110399.2199751
1985-09-12,2.0103907657876,2.0103907657876,2.0103907657876,2.0103907657876,3970399.1071477
1985-09-13,2.0103907657876,2.0103907657876,1.9701131017384,1.9701131017384,2519199.1795705
1985-09-16,1.9701131017384,1.9701131017384,1.9000251147632,1.9000251147632,1320801.2495436
1985-09-17,1.9000251147632,1.9000251147632,1.9000251147632,1.9000251147632,6562399.8263859
1985-09-18,2.0198878010036,2.0198878010036,2.0198878010036,2.0198878010036,4288800.5832966
1985-09-19,2.1200951466902,2.1200951466902,2.1200951466902,2.1200951466902,6654400.1814579
1985-09-20,2.1200951466902,2.1299145095535,2.0902914696951,2.0902914696951,4829598.4443142
1985-09-23,2.1001141555238,2.1299145095535,2.1001141555238,2.1001141555238,4235200.2665215
1985-09-24,2.1001141555238,2.1502178283672,2.0604944386309,2.0604944386309,3146399.8652739
1985-09-25,2.0604944386309,2.0604944386309,1.9796034910235,1.9796034910235,3732000.9307994
1985-09-26,1.9796034910235,1.9999068098372,1.9796034910235,1.9796034910235,1910401.3635865
1985-09-27,1.9796034910235,1.9999068098372,1.9796034910235,1.9796034910235,246399.94480249
1985-09-30,1.9796034910235,1.9999068098372,1.9701131017384,1.9701131017384,1308798.8677046
1985-10-01,1.9701131017384,1.9796034910235,1.9701131017384,1.9701131017384,3155199.7461525
1985-10-02,1.9701131017384,1.9796034910235,1.9501354335374,1.9501354335374,767999.26125811
1985-10-03,1.9501354335374,1.9501354335374,1.929506464111,1.929506464111,1747200.0271741
1985-10-04,1.929506464111,1.929506464111,1.8699024330863,1.8699024330863,2483199.9185774
1985-10-07,1.8699024330863,1.9000251147632,1.8699024330863,1.8699024330863,3283199.1515624
1985-10-08,1.8898767783218,1.8898767783218,1.8898767783218,1.8898767783218,3106399.8705217
1985-10-09,1.8898767783218,1.9000251147632,1.8699024330863,1.8699024330863,2957600.4594144
1985-10-10,1.9796034910235,1.9999068098372,1.9796034910235,1.9796034910235,9347999.4296326
1985-10-11,1.9999068098372,2.0198878010036,1.9999068098372,1.9999068098372,4224799.0749755
1985-10-14,2.0696625002687,2.0696625002687,2.0696625002687,2.0696625002687,5542398.8768348
1985-10-15,2.1200951466902,2.1299145095535,2.1200951466902,2.1200951466902,10496000.235998
1985-10-16,2.250106169372,2.2599288552007,2.250106169372,2.250106169372,10301600.410766
1985-10-17,2.2704028422548,2.3794592448974,2.2704028422548,2.2704028422548,12435199.250912
1985-10-18,2.2704028422548,2.290054859843,2.20950285471,2.20950285471,8229599.833962
1985-10-21,2.20950285471,2.20950285471,2.1502178283672,2.1502178283672,4245601.5182546
1985-10-22,2.250106169372,2.2704028422548,2.250106169372,2.250106169372,15162398.637924
1985-10-23,2.250106169372,2.3100358510094,2.250106169372,2.250106169372,5299199.2662533
1985-10-24,2.290054859843,2.3499845414805,2.290054859843,2.290054859843,9736799.350938
1985-10-25,2.290054859843,2.290054859843,2.250106169372,2.250106169372,2260000.1248104
1985-10-28,2.250106169372,2.2599288552007,2.250106169372,2.250106169372,2123999.8236607
1985-10-29,2.250106169372,2.250106169372,2.2298061735237,2.2298061735237,4674399.5986025
1985-10-30,2.3699622096815,2.3699622096815,2.3699622096815,2.3699622096815,8091999.4258889
1985-10-31,2.3699622096815,2.3994335901329,2.3201841874508,2.3201841874508,5538399.7982238
1985-11-01,2.3201841874508,2.3699622096815,2.3201841874508,2.3201841874508,3305600.0767103
1985-11-04,2.3303424927886,2.3794592448974,2.3303424927886,2.3303424927886,5561599.2270128
1985-11-05,2.3303424927886,2.3794592448974,2.3201841874508,2.3201841874508,3840800.2267801
1985-11-06,2.3994335901329,2.4197335859812,2.3994335901329,2.3994335901329,7159200.0454137
1985-11-07,2.4400435507258,2.480321214775,2.4400435507258,2.4400435507258,11326400.477343
1985-11-08,2.560225241648,2.5798739362708,2.560225241648,2.560225241648,10504001.372486
1985-11-11,2.560225241648,2.5798739362708,2.5006245335887,2.5006245335887,6384799.9050583
1985-11-12,2.5006245335887,2.5202732282115,2.480321214775,2.480321214775,6201601.1593196
1985-11-13,2.480321214775,2.480321214775,2.4197335859812,2.4197335859812,3627200.1416513
