Day,GroupID,GroupNumber,MouseID,MouseNumber,SocialRank,NormalizedDavidScore,FollowNormalizedDavidScore,ApproachNormalizedDavidScore,DavidScoreRank,ClassicalDavidScore,FractionOfTimeOutside,VisitsOutsideRate,ForagingCorrelation,EloRating,ContactRate,ContactRateOutside,FractionOfTimeInContactOutside,MedianContactDuration,MeanContactDuration,DiffBetweenApproachesAndChases,ApproachAndEscape,ApproachAndChase,FractionOfChasesPerContact,FractionOfEscapesPerContact,FractionOfFollowsPerContact,FractionOfBeingFollowedPerContact,FractionOfNAChasesPerContact,FractionOfNAEscapesPerContact,AggressiveChaseRateOutside,AggressiveEscapeRateOutside,FollowRateOutside,BeingFollowedRateOutside,NAChaseRateOutside,NAEscapeRateOutside,AggressiveChaseRate,AggressiveEscapeRate,FollowRate,BeingFollowedRate,NAChaseRate,NAEscapeRate,NumberOfApproachs,ApproachRateOutside,NumberOfApproachesPerCoupleOut,NumberOfApproachesPerMiceOut,FractionOfApproachesPerContact,ApproachRate,FractionOfBeingApproachedPerContact,BeingApproachedRateOutside,BeingApproachedRate,FractionOfApproachEscapeBehaviorPerAggression,Entropy,EntropyOutside,FractionOfTimeNearFoodOrWater,FoodOrWaterPerTimeOutside,FractionOfTimeInFeederOutside,FractionOfTimeInWaterOutside,ProximateVsDistantFood,ProximateVsDistantWater,FractionOfTimeAtHighPlace,HighPlacePerTimeOutside,FractionOfTimeInTheOpenOutside,FractionOfTimeInSmallNestOutside,FractionOfTimeOnRampOutside,FractionOfTimeInLabyrinthOutside,DistanceFromWallsInOpen,DistanceFromNest,FractionOfTimeAloneOutside,MedianSpeedOutside,MeanSpeedOutside,TangentialVelocity,AngularVelocity,DistanceOutside,GridEntropy6x6,GridMI6x6,GroupGridMultiInfo6x6,GroupPotts2nd,GroupPotts3rd,GroupPotts4th,GroupPotts2ndFraction,GroupPotts3rdFraction,GroupPotts4thFraction,GroupForagingMultiInfo,GroupForage2nd,GroupForage3rd,GroupForage4th,GroupForage2ndFraction,GroupForage3rdFraction,GroupForage4thFraction,PairwiseContactRate_1,PairwiseContactRate_2,PairwiseContactRate_3,PairwiseContactRate_4,PairwiseApproachRate_1,PairwiseApproachRate_2,PairwiseApproachRate_3,PairwiseApproachRate_4,PairwiseBeingApproachedRate_1,PairwiseBeingApproachedRate_2,PairwiseBeingApproachedRate_3,PairwiseBeingApproachedRate_4,PairwiseChaseRate_1,PairwiseChaseRate_2,PairwiseChaseRate_3,PairwiseChaseRate_4,PairwiseEscapeRate_1,PairwiseEscapeRate_2,PairwiseEscapeRate_3,PairwiseEscapeRate_4,PairwiseContactCount_1,PairwiseContactCount_2,PairwiseContactCount_3,PairwiseContactCount_4,PairwiseApproachCount_1,PairwiseApproachCount_2,PairwiseApproachCount_3,PairwiseApproachCount_4,PairwiseBeingApproachedCount_1,PairwiseBeingApproachedCount_2,PairwiseBeingApproachedCount_3,PairwiseBeingApproachedCount_4,PairwiseChaseCount_1,PairwiseChaseCount_2,PairwiseChaseCount_3,PairwiseChaseCount_4,PairwiseEscapeCount_1,PairwiseEscapeCount_2,PairwiseEscapeCount_3,PairwiseEscapeCount_4,PairwiseFractionTimeOutside_1,PairwiseFractionTimeOutside_2,PairwiseFractionTimeOutside_3,PairwiseFractionTimeOutside_4,PairwiseForagingCorr_1,PairwiseForagingCorr_2,PairwiseForagingCorr_3,PairwiseForagingCorr_4,SegsMeanContactDuration_1,SegsMeanContactDuration_2,SegsMeanContactDuration_3,SegsMeanContactDuration_4,SegsMeanContactDuration_5,SegsMeanContactDuration_6,SegsAggressiveChases_1,SegsAggressiveChases_2,SegsAggressiveChases_3,SegsAggressiveChases_4,SegsAggressiveChases_5,SegsAggressiveChases_6,SegsAggressiveEscapes_1,SegsAggressiveEscapes_2,SegsAggressiveEscapes_3,SegsAggressiveEscapes_4,SegsAggressiveEscapes_5,SegsAggressiveEscapes_6,SegsContacts_1,SegsContacts_2,SegsContacts_3,SegsContacts_4,SegsContacts_5,SegsContacts_6,SegsPercentageOfTimeOutside_1,SegsPercentageOfTimeOutside_2,SegsPercentageOfTimeOutside_3,SegsPercentageOfTimeOutside_4,SegsPercentageOfTimeOutside_5,SegsPercentageOfTimeOutside_6,SegsEntropy_1,SegsEntropy_2,SegsEntropy_3,SegsEntropy_4,SegsEntropy_5,SegsEntropy_6,SegsHighPlace_1,SegsHighPlace_2,SegsHighPlace_3,SegsHighPlace_4,SegsHighPlace_5,SegsHighPlace_6,SegsFoodOrWater_1,SegsFoodOrWater_2,SegsFoodOrWater_3,SegsFoodOrWater_4,SegsFoodOrWater_5,SegsFoodOrWater_6,SegsDistanceFromWalls_1,SegsDistanceFromWalls_2,SegsDistanceFromWalls_3,SegsDistanceFromWalls_4,SegsDistanceFromWalls_5,SegsDistanceFromWalls_6,SegsDistanceFromNest_1,SegsDistanceFromNest_2,SegsDistanceFromNest_3,SegsDistanceFromNest_4,SegsDistanceFromNest_5,SegsDistanceFromNest_6,SegsSpeed_1,SegsSpeed_2,SegsSpeed_3,SegsSpeed_4,SegsSpeed_5,SegsSpeed_6,SegsDistance_1,SegsDistance_2,SegsDistance_3,SegsDistance_4,SegsDistance_5,SegsDistance_6,CumEloRating_1,CumEloRating_2,CumEloRating_3,CumEloRating_4,CumEloRating_5,CumEloRating_6,TotalEloRating,CumNormDavidScore,TotalNormDavidScore,ConditionID,ConditionDay,Condition,UniqueMouseNumber,UniqueGroupNumber,UniqueOriginalGroupNumber,UniqueSource,OFT_Apparatus,OFT_Distance,OFT_MeanSpeed,OFT_Head_distance_travelled,OFT_OuterEntries,OFT_OuterTime,OFT_OuterDistance,OFT_InnerEntries,OFT_InnerTime,OFT_InnerDistance,OFT_InnerLatencyToFirstEntry,OE_TotalExploration,OE_Phase,OE_Distance,OE_OuterEntries,OE_OuterWas1stZone,OE_OuterTime,OE_OuterDistance,OE_ObjectLeftEntries,OE_ObjecLeftWas1stZone,OE_ObjectLeftTime,OE_ObjectLeftLatencyToFirstEntry,OE_ObjectLeftMaxVisit,OE_ObjectLeftMeanVisit,OE_ObjectRightEntries,OE_ObjectRightTime,OE_ObjectRightDistance,OE_ObjectRightLatencyToFirstEntry,OE_ObjectRightMaxVisit,OE_ObjectRightMeanVisit,ORT_Preference,ORT_D2,DaLi_LightCompartmentNumberOfPresses,DaLi_LightCompartmentTimePressed,DaLi_LightCompartmentLatency1stPress,DaLi_LightCompartmentMeanPressDuration,SPT_chamber,SPT_stranger_number_of_entries,SPT_stranger_time_in_chamber,SPT_empty_number_of_entries,SPT_empty__time_in_chamber,SPT_phase1_exploration,SPT_sociability_entries,SPT_sociability_time,SPT_familiar_number_of_entries,SPT_familiar__time_in_chamber,SPT_novel_number_of_entries,SPT_novel__time_in_chamber,SPT_phase2_exploration,SPT_preference_for_social_novelty_entries,SPT_preference_for_social_novelty_time,OriginalGroupNumber
1,1,25,1,169,2,0.999737394957983,0.575034153005464,1.38810494481535,4,-2.00105042016807,0.455665355428332,23.0076479125932,0.266911691534788,844.791628928726,48.3494050337103,106.107265908467,0.17025540953949,4,5.77641379310345,223,0,0,0.00344827586206897,0.0258620689655172,0.0224137931034483,0.131034482758621,0.0189655172413793,0.105172413793103,0.365887123822301,2.74415342866726,2.37826630484496,13.9037107052474,2.01237918102265,11.1595572765802,0.166722086323139,1.25041564742354,1.0836935611004,6.33543928027928,0.916971474777264,5.08502363285574,225,41.1623014300088,185.246171579121,44.1704784153595,0.387931034482759,18.7562347113531,0.460344827586207,48.8459310302772,22.257398524139,0.235294117647059,2.09229763713135,2.40961154620152,0.182852448174903,0.401286703052108,0.323204358122186,0.0780823449299225,0.476560043269896,0.511024913440762,0.00986531634126529,0.0216503541990629,0.434084418290291,0.0455448160909026,0.0215426207681597,0.0974337083676352,8.79933452606201,42.4808616638184,0.0681037899807909,0.00890512764453888,0.0246751697997229,0.0153702920053812,0.211611824639228,481.906066188589,3.06389184648363,0.671662800093994,3.03732417647674,0.570555373864767,0.908052929461503,0.987085738550306,0.578020076252666,0.919933187156695,1,0.368494152036843,0.346878247964199,0.36803641035848,0.368494152036843,0.941339899281541,0.998757804768859,1,0,12.6708785605586,19.5064840998073,16.1720423733445,0,5.00166258969417,6.91896658241026,6.83560553924869,0,5.58518989182515,10.0033251793883,6.66888345292556,0,0,0.166722086323139,0,0,0,1.16705460426197,0.0833610431615694,0,152,234,194,0,60,83,82,0,67,120,80,0,0,2,0,0,0,14,1,0,0.269357128897476,0.315788303704657,0.35904898017026,1,0.266102895344313,0.229838411490119,0.304793767769932,4.46805031446541,6.674375,6.03106382978723,6.15314285714286,4.24363636363636,4.36,2,0,0,0,0,0,9,2,0,4,0,0,143,32,43,30,19,0,0.770327777777778,0.542922222222222,0.796461111111111,0.334533333333333,0.234172222222222,0.0567743443868605,2.43111411577292,2.39774151273982,2.64652245244229,1.63390731807129,1.28666366226348,0.38337341116513,0.0134444444444444,0.0195722222222222,0.0196222222222222,0.00428333333333333,0.00223888888888889,1.11333158911384e-05,0.180061111111111,0.274944444444444,0.399183333333333,0.103188888888889,0.100133333333333,0.0393173050695554,8.50896167755127,8.15065479278564,8.96457386016846,9.51181507110596,9.55419731140137,7.87343883514404,43.7566795349121,40.6017837524414,43.974437713623,42.0085029602051,40.4057273864746,33.1834449768066,0.0400590960832079,0.0208638359491848,0.0170041793290166,0.0194051013221185,0.0192616203197551,0.0137628918609176,219.924437496811,80.9725473187864,97.1278723273426,46.3005717545748,32.1669059339911,5.36752782575786,950.868044454112,923.058603393148,923.058603393148,844.791628928726,844.791628928726,844.791628928726,876.120700442348,0.999737394957983,0.58912037037037,1,1,after_behavior,451,25,25,1,Arena1,17.837,0.059,19.897,22,271.5,13.807,22,28.5,4.031,0,98,learning,18.381,28,Yes,202,15.204,16,No,47.2,13.6,7.4,2.9,11,50.8,1.705,6,14.4,4.6,-17,-0.648854962,38,181.6,5.4,4.8,1,35,36.4,23,30.1,66.5,0.180451128,0.094736842,15,23,29,61.1,84.1,-0.16646849,-0.453032105,25
1,1,25,2,170,1,1.24002100840336,1.54513457556936,1.32557168001319,3,-1.03991596638655,0.446541026137392,24.007980430532,0.348499652450766,924.112287290905,53.1843455370813,119.10293214742,0.216666943232166,4.14,6.54896551724138,225,0,0,0.00313479623824451,0.0109717868338558,0.0423197492163009,0.0454545454545455,0.0391849529780564,0.0344827586206897,0.373363423659625,1.30677198280869,5.04040621940494,5.41376964306457,4.66704279574532,4.10699766025588,0.166722086323139,0.583527302130986,2.25074816536238,2.41747025168551,2.08402607903924,1.83394294955453,227,42.3767485853675,266.057196436943,43.6283030875086,0.355799373040752,18.9229567976763,0.473354231974922,56.3778769726034,25.175035034794,0.222222222222222,2.12494712997457,2.53774881360484,0.153772411384896,0.344363456847485,0.274780960124786,0.0695824967226988,0.450174752591094,0.581649078876766,0.0218359621392667,0.0489002372931981,0.419158521812721,0.066176592602426,0.0488006737135556,0.12140119144417,8.34850883483887,43.9531517028809,0.0286867563845145,0.00823316350579262,0.0164788079904667,0.0127657821753112,0.189868583345251,314.959457121789,3.04991360997068,0.676182403170215,3.03732417647674,0.570555373864767,0.908052929461503,0.987085738550306,0.578020076252666,0.919933187156695,1,0.368494152036843,0.346878247964199,0.36803641035848,0.368494152036843,0.941339899281541,0.998757804768859,1,12.6708785605586,0,17.1723748912833,23.3410920852394,5.58518989182515,0,5.91863406447143,7.41913284137968,5.00166258969417,0,8.75290953196479,11.420462913135,0,0,0.0833610431615694,0.0833610431615694,0,0,0.416805215807847,0.166722086323139,152,0,206,280,67,0,71,89,60,0,105,137,0,0,1,1,0,0,5,2,0.269357128897476,0,0.336724892811592,0.386435861550275,0.266102895344313,1,0.336358279673322,0.443037782334664,4.63207207207207,7.42379746835443,7.4032,6.52359550561798,6.04,NaN,1,0,0,1,0,0,3,2,0,2,0,0,161,37,58,42,4,0,0.844561111111111,0.566727777777778,0.561666666666667,0.513027777777778,0.147766666666667,0.0466931268474346,2.63037510251025,2.49640352254604,2.3716472770323,2.25763881532158,0.936120821642747,0.287008379110284,0.0451722222222222,0.0339722222222222,0.0318833333333333,0.0170611111111111,0.00288333333333333,0,0.200616666666667,0.220677777777778,0.161727777777778,0.202511111111111,0.0956277777777778,0.0412489353766679,8.00814628601074,8.61451721191406,7.94683218002319,9.44239521026611,7.78677988052368,8.5339412689209,44.937255859375,43.9440155029297,44.1997833251953,45.0209503173828,39.2492218017578,25.6616325378418,0.0238068191197755,0.0133058932694438,0.0129718341813678,0.0129706076593277,0.0159735567603925,0.00456293923984688,143.22182382457,53.9154795277864,52.1467734090984,47.3038061335683,16.9159966092557,1.45557761751115,926.783312798159,861.549667852977,861.549667852977,924.112287290905,924.112287290905,924.112287290905,822.744649365684,1.24002100840336,1.175,1,1,after_behavior,452,25,25,1,Arena2,20.848,0.069,28.325,33,252.6,16.074,32,47.4,4.774,0.7,113.4,learning,12.006,64,Yes,186.6,9.423,38,No,61.4,3.1,5.5,1.6,25,52,1.443,38.1,7,2.1,-16.8,-0.225806452,22,87.1,7,4,2,39,72.6,46,70.2,142.8,-0.049019608,0.016806723,29,63.9,43,112.3,176.2,-0.079455165,-0.274687855,25
1,1,25,3,171,1,2.35994397759104,2.08153097304496,1.754147202587,1,3.43977591036415,0.568611232807943,34.5948329120513,0.27814010998796,1327.15705803509,62.6875044575002,110.246686735212,0.219986773003896,4.92,7.18345744680851,339,0,0,0.0492021276595745,0.00664893617021277,0.128989361702128,0.0438829787234043,0.0797872340425532,0.0372340425531915,5.42437155479104,0.73302318307987,14.2206497517495,4.83795300832714,8.79627819695844,4.10492982524727,3.08435859697807,0.416805215807847,8.08602118667224,2.75091442433179,5.00166258969417,2.33410920852394,376,55.1233433676062,252.558045809731,62.6172685992162,0.5,31.3437522287501,0.357712765957447,39.436647249697,22.4241206104622,0.0952380952380952,2.28085654637362,2.27656859629985,0.174013398898338,0.306032292114625,0.223637228455634,0.0823950636589911,0.648750819433316,0.446364319323079,0.0203928898587586,0.0358643809374878,0.527978680427955,0.0537012783924313,0.0356363292805296,0.0764233681275004,8.84563159942627,42.1820907592773,0.11967825169084,0.00920711411163211,0.0231659136329115,0.0159338894152634,0.213305344749017,563.348687725142,3.70671180645523,0.669129210387037,3.03732417647674,0.570555373864767,0.908052929461503,0.987085738550306,0.578020076252666,0.919933187156695,1,0.368494152036843,0.346878247964199,0.36803641035848,0.368494152036843,0.941339899281541,0.998757804768859,1,19.5064840998073,17.1723748912833,0,26.0086454664097,10.0033251793883,8.75290953196479,0,12.587517517397,6.91896658241026,5.91863406447143,0,9.58651996358049,1.16705460426197,0.416805215807847,0,1.50049877690825,0.166722086323139,0.0833610431615694,0,0.166722086323139,234,206,0,312,120,105,0,151,83,71,0,115,14,5,0,18,2,1,0,2,0.315788303704657,0.336724892811592,0,0.420682430548673,0.229838411490119,0.336358279673322,1,0.268223638800439,5.65792349726776,7.50888888888889,8.2,7.44462809917355,5.11352941176471,1.4,18,4,0,12,3,0,2,1,0,2,0,0,138,22,49,36,24,0,0.876594444444444,0.422661111111111,0.614416666666667,0.779627777777778,0.710633333333333,0.00861161984179558,2.48660828894289,2.01164832293477,2.3072844475654,2.55854153495829,2.28682314334554,0.0649606961488683,0.0346055555555556,0.0187444444444444,0.0201444444444444,0.0290222222222222,0.0197944444444444,5.56665794556922e-06,0.210188888888889,0.19235,0.1541,0.297905555555556,0.189038888888889,0.000150299764530369,8.61502742767334,8.57526779174805,8.08979415893555,8.65317535400391,9.96525287628174,10.5003938674927,42.8236961364746,39.9908027648926,42.1610832214355,41.7620849609375,43.0534706115723,55.1658058166504,0.0355636713110267,0.0187640290563073,0.0171565273511165,0.0195003006866218,0.0196822200994149,0.0346711129777961,221.419417582452,56.6861317791045,75.2313724346459,108.57767422311,99.8479025643319,1.56020008400083,1286.10811698282,1252.86009208236,1252.86009208236,1297.59858791676,1327.15705803509,1327.15705803509,1351.08126738566,2.35994397759104,2.48832528180354,1,1,after_behavior,453,25,25,1,Arena3,23.253,0.078,28.537,17,278.2,19.822,16,21.8,3.411,18.1,96.8,learning,15.794,32,Yes,203.1,13.53,22,No,71.5,12,10,3.3,10,25.3,0.846,59,7.6,2.5,17.3,0.905759162,14,102.4,5.3,7.3,1,33,38.8,21,33.1,71.9,0.16689847,0.079276773,19,109.4,20,121.9,231.3,-0.00432339,-0.054042369,25
1,1,25,4,172,2,1.40029761904762,1.79830029838022,1.53217617258446,2,-0.398809523809524,0.626850036262054,27.5925052864795,0.338685062968345,903.939025745278,65.5217799249936,104.525446493876,0.204205841545097,4.74,7.03312977099237,327,0,0,0.00636132315521628,0.0241730279898219,0.0559796437659033,0.0547073791348601,0.049618320610687,0.0305343511450382,0.664920143090815,2.5266965437451,5.85129725919917,5.71831323058101,5.18637711610836,3.19161668683591,0.416805215807847,1.58385982006982,3.66788589910906,3.58452485594749,3.25108068330121,2.00066503587767,332,44.1506975012301,151.870168287191,48.0391258422522,0.422391857506361,27.6758663296411,0.409669211195929,42.8208572150485,26.8422558980254,0.0833333333333333,2.53597658584985,2.52519174507681,0.239116521139897,0.381457298089611,0.302427845082472,0.0790294530071383,0.517249297667033,0.492642797045901,0.0291448731569105,0.0464941716055457,0.423811233604177,0.0697885406184939,0.0464350675928265,0.0784487560821723,8.44302368164062,42.3576965332031,0.0809429454189219,0.00843332894146442,0.0198018735172774,0.0126866417339984,0.175297026233126,532.452577006072,3.8047983438455,0.660389656933237,3.03732417647674,0.570555373864767,0.908052929461503,0.987085738550306,0.578020076252666,0.919933187156695,1,0.368494152036843,0.346878247964199,0.36803641035848,0.368494152036843,0.941339899281541,0.998757804768859,1,16.1720423733445,23.3410920852394,26.0086454664097,0,6.66888345292556,11.420462913135,9.58651996358049,0,6.83560553924869,7.41913284137968,12.587517517397,0,0.0833610431615694,0.166722086323139,0.166722086323139,0,0,0.0833610431615694,1.50049877690825,0,194,280,312,0,80,137,115,0,82,89,151,0,1,2,2,0,0,1,18,0,0.35904898017026,0.386435861550275,0.420682430548673,0,0.304793767769932,0.443037782334664,0.268223638800439,1,5.59589743589744,6.91479674796748,7.73722627737226,6.686875,5.25511111111111,3.12,1,2,0,2,0,0,8,1,0,7,3,0,148,52,53,50,19,0,0.801933333333333,0.830122222222222,0.810583333333333,0.834272222222222,0.310083333333333,0.1751994255209,2.5466953368722,2.81085606373159,2.75957470230819,2.72790696754628,1.59434121896942,0.996502390325032,0.0444,0.0455055555555556,0.03725,0.0340055555555556,0.00926111111111111,0.00439765977699968,0.164416666666667,0.374633333333333,0.282561111111111,0.382544444444444,0.13715,0.0931023541396452,8.48646640777588,7.9812445640564,8.31163692474365,8.63759422302246,9.82022094726562,7.34420013427734,45.2197036743164,41.3193435668945,41.8581657409668,43.4156951904297,39.9839935302734,35.5530776977539,0.0322639899753875,0.0178895527685143,0.0148147355874012,0.0157981407436878,0.0193994452206324,0.0148847261992455,184.162854779512,106.228164339438,86.1476874407381,94.4570835065097,42.853374492377,18.4421757608652,836.24052576491,962.53163667151,962.53163667151,933.49749586361,903.939025745278,903.939025745278,950.053382806312,1.40029761904762,1.74755434782609,1,1,after_behavior,454,25,25,1,Arena4,19.618,0.065,27.898,29,261.7,15.688,28,38.3,3.93,2.6,112.6,learning,11.044,35,Yes,187.3,9.158,17,No,50.8,34.3,9,3,17,61.8,0.987,16.6,8.7,3.6,81.3,0.683767872,31,173.7,7.1,5.6,2,54,70.4,40,29.3,99.7,0.140421264,0.41223671,20,31.3,27,50.1,81.4,-0.085995086,-0.230958231,25
2,1,25,1,169,2,0.907142857142857,0.616298116298116,1.35234759125148,4,-2.37142857142857,0.371126966608397,12.4996296406032,0.168900854729321,780.72689502335,16.582841989867,44.6823957348395,0.107664365602289,4.92,8.67437185929648,73,0,0,0.0050251256281407,0.0804020100502513,0.0301507537688442,0.281407035175879,0.0251256281407035,0.201005025125628,0.224534651933867,3.59255443094187,1.3472079116032,12.5739405082966,1.12267325966934,8.98138607735468,0.0833308642706883,1.33329382833101,0.49998518562413,4.66652839915854,0.416654321353441,3.33323457082753,74,16.6155642431062,96.1982898081812,21.0836889491079,0.371859296482412,6.16648395603093,0.467336683417085,20.8817226298496,7.74977037717401,0.470588235294118,1.79158253759988,2.26350854087397,0.231811650025184,0.624615484408563,0.553300784124901,0.0713147002836621,0.2574409660067,0.419625677803044,0.00643499451868093,0.0173390647882264,0.281299506772215,0.0326623073679799,0.017206838826532,0.0440836366630159,9.88661956787109,42.931224822998,0.211923288983582,0.00539011415094137,0.0159109217675408,0.0213171319042432,0.250288871775035,253.858756801113,2.30060265193632,0.672839653720696,1.88748676065952,0.570834405770907,0.837281176772403,0.898312210212467,0.635452128203729,0.932060331868773,1,0.364747325156765,0.352392739390017,0.364370900647595,0.364747325156765,0.966128371849091,0.998967985552715,1,0,3.99988148499304,7.16645432727919,5.41650617759474,0,1.58328642114308,2.58325679239134,1.99994074249652,0,1.74994814968445,3.66655802791028,2.33326419957927,0,0,0,0.0833308642706883,0,0,1.08330123551895,0.249992592812065,0,48,86,65,0,19,31,24,0,21,44,28,0,0,0,1,0,0,13,3,0,0.241626174039288,0.221046228259903,0.212116863204053,1,0.239479601366897,0.210218105632106,0.0570048571889592,6.58,12.6133333333333,14.3561538461538,4.68682926829268,6.65509433962264,2.48,0,0,0,1,0,0,0,0,4,5,7,0,3,3,18,41,27,1,0.18265,0.145672222222222,0.533216666666667,0.6284,0.600661111111111,0.136227777777778,1.068462988097,0.929250302260617,2.25974185958685,2.33163894782594,2.10630047527486,0.865649938007406,0.00151666666666667,0.0039,0.0156,0.00849444444444445,0.00908333333333333,1.66666666666667e-05,0.14665,0.108088888888889,0.332816666666667,0.388466666666667,0.346055555555556,0.0688333333333333,8.45140266418457,8.28405857086182,8.7957878112793,8.67858123779297,11.9713973999023,11.0745124816895,40.1558418273926,38.7249984741211,40.2082099914551,44.7599868774414,45.4887504577637,42.0970458984375,0.0149464373769261,0.0144500141692173,0.016139048761916,0.017080551048174,0.0142021485917094,0.0199712101331888,19.6097258385271,15.0858147926629,61.6995834168047,76.7429158594459,61.1544518359005,19.4719298798591,844.791628928726,844.791628928726,796.837121893597,797.250686229826,763.542515814637,763.542515814637,876.120700442348,0.951388888888889,0.58912037037037,1,2,after_behavior,451,25,25,1,Arena1,17.837,0.059,19.897,22,271.5,13.807,22,28.5,4.031,0,98,learning,18.381,28,Yes,202,15.204,16,No,47.2,13.6,7.4,2.9,11,50.8,1.705,6,14.4,4.6,-17,-0.648854962,38,181.6,5.4,4.8,1,35,36.4,23,30.1,66.5,0.180451128,0.094736842,15,23,29,61.1,84.1,-0.16646849,-0.453032105,25
2,1,25,2,170,1,1.38035714285714,0.913003663003663,1.35922667184232,3,-0.478571428571428,0.495199216319516,24.9159284169358,0.316883488543268,930.54083221356,17.5828123611152,35.506543188409,0.0946654176739942,4.56,9.59810426540284,82,0,0,0.00947867298578199,0.028436018957346,0.037914691943128,0.137440758293839,0.028436018957346,0.109004739336493,0.336554911738474,1.00966473521542,1.3462196469539,4.88004622020788,1.00966473521542,3.87038148499246,0.166661728541377,0.49998518562413,0.666646914165506,2.41659506384996,0.49998518562413,1.91660987822583,84,14.1353062930159,62.4628197501487,16.1073482319202,0.398104265402844,6.99979259873782,0.502369668246445,17.8374103221391,8.83307161269296,0.25,1.94464175495293,1.90773374823398,0.345227733993067,0.697149192922624,0.652411696405033,0.0447374965175915,0.142329407044393,0.723701257993062,0.00784884151580694,0.0158498665933725,0.232325725322579,0.0203260469194942,0.0157152446286771,0.0343491682419306,7.90272521972656,45.2933883666992,0.122431197892418,0.00463826791383326,0.00908165070527005,0.016574326124427,0.21707189683482,192.530994951725,2.46845510795969,0.689151733854943,1.88748676065952,0.570834405770907,0.837281176772403,0.898312210212467,0.635452128203729,0.932060331868773,1,0.364747325156765,0.352392739390017,0.364370900647595,0.364747325156765,0.966128371849091,0.998967985552715,1,3.99988148499304,0,6.16648395603093,7.41644692009126,1.74994814968445,0,2.08327160676721,3.16657284228615,1.58328642114308,0,3.24990370655684,3.99988148499304,0,0,0.0833308642706883,0.0833308642706883,0,0,0.0833308642706883,0.416654321353441,48,0,74,89,21,0,25,38,19,0,39,48,0,0,1,1,0,0,1,5,0.241626174039288,0,0.317430409469349,0.351960867826139,0.239479601366897,1,0.361279330395194,0.349891533867714,5.57333333333333,4.94133333333333,14.9346153846154,5.6935593220339,6.82901960784314,4.30086956521739,0,0,0,1,1,0,1,0,2,2,1,0,9,8,28,33,20,8,0.208794444444444,0.352338888888889,0.595166666666667,0.893411111111111,0.738627777777778,0.182944444444444,1.20570292545854,1.51325363194655,2.26191409422303,2.02928787238261,1.94977065751836,1.06479678895275,0.00258333333333333,0.01095,0.0194166666666667,0.00713888888888889,0.00470555555555556,0.0023,0.154794444444444,0.266355555555556,0.393622222222222,0.688122222222222,0.505372222222222,0.0631611111111111,7.08752965927124,8.69776725769043,7.60261154174805,7.10261249542236,7.89905118942261,9.91096878051758,38.7922286987305,44.8100814819336,44.4527549743652,46.0790328979492,47.4524688720703,43.8246459960938,0.0121547172075128,0.00785014799572262,0.00874909639948336,0.00705353536704323,0.00976277993017588,0.0164695517595196,18.1834569424391,19.7980732452124,37.2449033726007,45.1637869551778,51.0983901545405,21.1469044592232,871.212379717986,871.212379717986,831.84124372964,818.5777570894,889.110828662557,889.110828662557,822.744649365684,1.19444444444444,1.175,1,2,after_behavior,452,25,25,1,Arena2,20.848,0.069,28.325,33,252.6,16.074,32,47.4,4.774,0.7,113.4,learning,12.006,64,Yes,186.6,9.423,38,No,61.4,3.1,5.5,1.6,25,52,1.443,38.1,7,2.1,-16.8,-0.225806452,22,87.1,7,4,2,39,72.6,46,70.2,142.8,-0.049019608,0.016806723,29,63.9,43,112.3,176.2,-0.079455165,-0.274687855,25
